"","Month","Prediction","L1","Win","DWin"
"1","201309","210.312052304991","62.312052304991","FALSE","FALSE"
"2","201310","171.515203887894","32.484796112106","TRUE","TRUE"
"3","201311","194.019824369251","8.98017563074899","TRUE","TRUE"
"4","201312","147.113600386615","73.113600386615","TRUE","TRUE"
"5","201401","171.415871094256","58.415871094256","TRUE","TRUE"
"6","201402","163.588323101006","11.411676898994","TRUE","TRUE"
"7","201403","187.846293201031","4.15370679896901","TRUE","TRUE"
"8","201404","177.093524057078","110.906475942922","FALSE","FALSE"
"9","201405","198.129956159089","18.870043840911","FALSE","FALSE"
"10","201406","184.4530913558","103.5469086442","FALSE","FALSE"
"11","201407","229.243966313987","20.243966313987","TRUE","TRUE"
"12","201408","200.008211282593","58.008211282593","TRUE","TRUE"
"13","201409","256.549078386776","8.54907838677599","TRUE","TRUE"
"14","201410","221.829784731224","7.82978473122401","TRUE","TRUE"
"15","201411","253.03723073549","746.96276926451","TRUE","TRUE"
